WeekID,Week Number,Week Position,Song,Performer,Previous Week Position,Peak Position,Weeks on Chart
11/16/19,46,3,Senorita,Shawn Mendes & Camila Cabello,4,1,20
11/16/19,46,8,Panini,Lil Nas X,9,5,20
11/16/19,46,40,One Thing Right,Marshmello & Kane Brown,47,36,20
11/16/19,46,80,Cash Shit,Megan Thee Stallion Featuring DaBaby,80,36,20
11/16/19,46,85,In My Room,Frank Ocean,,85,1
11/16/19,46,90,For My Daughter,Kane Brown,,90,1
11/16/19,46,91,Easy,DaniLeigh Featuring Chris Brown,,91,1
11/16/19,46,88,Ridin' Roads,Dustin Lynch,,88,1
11/16/19,46,61,Baby Sitter,DaBaby Featuring Offset,65,59,13
11/16/19,46,13,Ran$om,Lil Tecca,13,4,23
11/16/19,46,1,Someone You Loved,Lewis Capaldi,2,1,26
11/16/19,46,12,Bad Guy,Billie Eilish,10,1,32
11/16/19,46,38,Suge,DaBaby,39,7,32
11/16/19,46,25,Sucker,Jonas Brothers,26,1,36
11/16/19,46,24,Talk,Khalid,25,3,39
11/16/19,46,36,Dancing With A Stranger,Sam Smith & Normani,42,7,43
11/16/19,46,87,Stuck In A Dream,Lil Mosey x Gunna,,87,2
11/16/19,46,89,All The Good Girls Go To Hell,Billie Eilish,,89,3
11/16/19,46,29,Playing Games,Summer Walker,34,16,10
11/16/19,46,37,Follow God,Kanye West,7,7,2
11/16/19,46,62,Look At Her Now.,Selena Gomez,27,27,2
11/16/19,46,49,Prayed For You,Matt Stell,56,36,14
11/16/19,46,26,Ballin',Mustard Featuring Roddy Ricch,31,26,16
11/16/19,46,31,Baby,Lil Baby & DaBaby,38,21,16
11/16/19,46,100,Big Boy Diamonds,Gucci Mane Featuring Kodak Black & London On Da Track,,100,1
11/16/19,46,82,Start Wit Me,Roddy Ricch & Gunna,75,75,2
11/16/19,46,84,Closed On Sunday,Kanye West,17,17,2
11/16/19,46,92,Selah,Kanye West,19,19,2
11/16/19,46,14,HIGHEST IN THE ROOM,Travis Scott,14,1,5
11/16/19,46,64,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",78,64,5
11/16/19,46,96,On God,Kanye West,23,23,2
11/16/19,46,5,Lose You To Love Me,Selena Gomez,1,1,3
11/16/19,46,46,You Need To Calm Down,Taylor Swift,52,2,21
11/16/19,46,74,Self Control,YoungBoy Never Broke Again,76,50,9
11/16/19,46,2,Circles,Post Malone,3,2,10
11/16/19,46,28,One Man Band,Old Dominion,28,28,11
11/16/19,46,58,Lonely Child,YoungBoy Never Broke Again,64,44,4
11/16/19,46,59,Make No Sense,YoungBoy Never Broke Again,70,57,4
11/16/19,46,72,Kinfolks,Sam Hunt,87,64,4
11/16/19,46,83,Hot Now,YoungBoy Never Broke Again,91,66,4
11/16/19,46,42,Graveyard,Halsey,50,42,8
11/16/19,46,45,Hot Girl Bummer,blackbear,57,45,8
11/16/19,46,41,Time,NF,49,41,16
11/16/19,46,73,Tip Of My Tongue,Kenny Chesney,82,73,17
11/16/19,46,16,Trampoline,SHAED,16,16,23
11/16/19,46,4,Truth Hurts,Lizzo,5,1,27
11/16/19,46,93,Living,Dierks Bentley,96,51,15
11/16/19,46,27,How Do You Sleep?,Sam Smith,30,24,16
11/16/19,46,21,Goodbyes,Post Malone Featuring Young Thug,24,3,18
11/16/19,46,76,I Don't Know About You,Chris Lane,79,39,18
11/16/19,46,75,Heartache Medication,Jon Pardi,85,75,6
11/16/19,46,9,Memories,Maroon 5,11,9,7
11/16/19,46,99,Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",100,97,3
11/16/19,46,52,Liar,Camila Cabello,58,52,9
11/16/19,46,63,Enemies,Post Malone Featuring DaBaby,73,16,9
11/16/19,46,10,"10,000 Hours",Dan + Shay & Justin Bieber,12,4,5
11/16/19,46,17,Bandit,Juice WRLD & YoungBoy Never Broke Again,18,10,5
11/16/19,46,23,Dance Monkey,Tones And I,41,23,5
11/16/19,46,97,Come Thru,Summer Walker & Usher,89,42,5
11/16/19,46,39,Heat,Chris Brown Featuring Gunna,46,39,10
11/16/19,46,57,Good Vibes,Chris Janson,62,48,10
11/16/19,46,6,Good As Hell,Lizzo,6,6,11
11/16/19,46,11,Hot,Young Thug Featuring Gunna,35,11,12
11/16/19,46,47,My Type,Saweetie,53,21,19
11/16/19,46,32,Money In The Grave,Drake Featuring Rick Ross,32,7,21
11/16/19,46,7,No Guidance,Chris Brown Featuring Drake,8,5,22
11/16/19,46,20,I Don't Care,Ed Sheeran & Justin Bieber,20,2,26
11/16/19,46,18,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,21,1,36
11/16/19,46,65,BOP,DaBaby,71,19,6
11/16/19,46,60,VIBEZ,DaBaby,67,21,6
11/16/19,46,71,We Were,Keith Urban,72,71,10
11/16/19,46,53,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,66,53,13
11/16/19,46,77,What If I Never Get Over You,Lady Antebellum,94,77,11
11/16/19,46,43,Lover,Taylor Swift,48,10,12
11/16/19,46,22,On Chill,Wale Featuring Jeremih,29,22,13
11/16/19,46,44,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",43,11,13
11/16/19,46,81,F.N,Lil Tjay,77,56,13
11/16/19,46,86,Love You Too Late,Cole Swindell,74,49,14
11/16/19,46,67,Juicy,Doja Cat & Tyga,,67,2
11/16/19,46,95,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,95,2
11/16/19,46,78,Nice To Meet Ya,Niall Horan,86,78,4
11/16/19,46,66,Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,83,66,6
11/16/19,46,50,Every Little Thing,Russell Dickerson,54,50,10
11/16/19,46,56,Hate Me,Ellie Goulding & Juice WRLD,68,56,13
11/16/19,46,33,Even Though I'm Leaving,Luke Combs,40,33,28
11/16/19,46,98,Higher Love,Kygo X Whitney Houston,99,85,9
11/23/19,47,25,Ballin',Mustard Featuring Roddy Ricch,26,25,17
11/23/19,47,34,Baby,Lil Baby & DaBaby,31,21,17
11/23/19,47,18,Only Human,Jonas Brothers,19,18,22
11/23/19,47,56,Heart On Ice,Rod Wave,,56,1
11/23/19,47,99,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",94,43,17
11/23/19,47,79,Slow Dancing In The Dark,Joji,69,69,6
11/23/19,47,39,All I Want For Christmas Is You,Mariah Carey,,39,30
11/23/19,47,48,The Bones,Maren Morris,54,48,8
11/23/19,47,20,One Man Band,Old Dominion,28,20,12
11/23/19,47,72,Better Together,Luke Combs,,72,1
11/23/19,47,74,everything i wanted,Billie Eilish,,74,1
11/23/19,47,51,Camelot,NLE Choppa,48,37,9
11/23/19,47,53,Remember You Young,Thomas Rhett,68,53,9
11/23/19,47,15,Beautiful People,Ed Sheeran Featuring Khalid,15,13,20
11/23/19,47,3,Senorita,Shawn Mendes & Camila Cabello,3,1,21
11/23/19,47,9,Panini,Lil Nas X,8,5,21
11/23/19,47,83,Jerry Sprunger,Tory Lanez & T-Pain,,83,1
11/23/19,47,90,Show Me Love,Alicia Keys Featuring Miguel,,90,1
11/23/19,47,40,One Thing Right,Marshmello & Kane Brown,40,36,21
11/23/19,47,17,Ran$om,Lil Tecca,13,4,24
11/23/19,47,1,Someone You Loved,Lewis Capaldi,1,1,27
11/23/19,47,13,Bad Guy,Billie Eilish,12,1,33
11/23/19,47,37,Suge,DaBaby,38,7,33
11/23/19,47,32,Sucker,Jonas Brothers,25,1,37
11/23/19,47,29,Talk,Khalid,24,3,40
11/23/19,47,41,Dancing With A Stranger,Sam Smith & Normani,36,7,44
11/23/19,47,62,Stuck In A Dream,Lil Mosey x Gunna,87,62,3
11/23/19,47,80,All The Good Girls Go To Hell,Billie Eilish,89,80,4
11/23/19,47,33,Playing Games,Summer Walker,29,16,11
11/23/19,47,82,It All Comes Out In The Wash,Miranda Lambert,70,70,2
11/23/19,47,64,Baby Sitter,DaBaby Featuring Offset,61,59,14
11/23/19,47,57,Prayed For You,Matt Stell,49,36,15
11/23/19,47,27,Roxanne,Arizona Zervas,34,27,2
11/23/19,47,46,Don't Start Now,Dua Lipa,30,30,2
11/23/19,47,76,Ridin' Roads,Dustin Lynch,88,76,2
11/23/19,47,65,Kinfolks,Sam Hunt,72,64,5
11/23/19,47,69,Make No Sense,YoungBoy Never Broke Again,59,57,5
11/23/19,47,73,Lonely Child,YoungBoy Never Broke Again,58,44,5
11/23/19,47,88,Hot Now,YoungBoy Never Broke Again,83,66,5
11/23/19,47,91,Easy,DaniLeigh Featuring Chris Brown,91,91,2
11/23/19,47,100,Immortal,21 Savage,55,55,2
11/23/19,47,38,Follow God,Kanye West,37,7,3
11/23/19,47,81,Yellow Hearts,Ant Saunders,,81,1
11/23/19,47,44,223's,YNW Melly & 9lokknine,35,34,10
11/23/19,47,49,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,51,8,10
11/23/19,47,86,Self Control,YoungBoy Never Broke Again,74,50,10
11/23/19,47,2,Circles,Post Malone,2,2,11
11/23/19,47,19,Woah,Lil Baby,,19,1
11/23/19,47,87,Look At Her Now.,Selena Gomez,62,27,3
11/23/19,47,8,Lose You To Love Me,Selena Gomez,5,1,4
11/23/19,47,71,Heartache Medication,Jon Pardi,75,71,7
11/23/19,47,5,Memories,Maroon 5,9,5,8
11/23/19,47,43,Time,NF,41,41,17
11/23/19,47,75,Tip Of My Tongue,Kenny Chesney,73,73,18
11/23/19,47,14,Trampoline,SHAED,16,14,24
11/23/19,47,6,Truth Hurts,Lizzo,4,1,28
11/23/19,47,78,Tusa,Karol G & Nicki Minaj,,78,1
11/23/19,47,95,Living,Dierks Bentley,93,51,16
11/23/19,47,31,How Do You Sleep?,Sam Smith,27,24,17
11/23/19,47,12,HIGHEST IN THE ROOM,Travis Scott,14,1,6
11/23/19,47,60,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",64,60,6
11/23/19,47,98,Start Wit Me,Roddy Ricch & Gunna,82,75,3
11/23/19,47,96,Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",99,96,4
11/23/19,47,42,Graveyard,Halsey,42,42,9
11/23/19,47,45,Hot Girl Bummer,blackbear,45,45,9
11/23/19,47,10,"10,000 Hours",Dan + Shay & Justin Bieber,10,4,6
11/23/19,47,22,Bandit,Juice WRLD & YoungBoy Never Broke Again,17,10,6
11/23/19,47,23,Dance Monkey,Tones And I,23,23,6
11/23/19,47,55,Liar,Camila Cabello,52,52,10
11/23/19,47,66,Enemies,Post Malone Featuring DaBaby,63,16,10
11/23/19,47,36,Heat,Chris Brown Featuring Gunna,39,36,11
11/23/19,47,61,Good Vibes,Chris Janson,57,48,11
11/23/19,47,4,Good As Hell,Lizzo,6,4,12
11/23/19,47,30,Goodbyes,Post Malone Featuring Young Thug,21,3,19
11/23/19,47,77,I Don't Know About You,Chris Lane,76,39,19
11/23/19,47,50,My Type,Saweetie,47,21,20
11/23/19,47,35,Money In The Grave,Drake Featuring Rick Ross,32,7,22
11/23/19,47,7,No Guidance,Chris Brown Featuring Drake,7,5,23
11/23/19,47,24,I Don't Care,Ed Sheeran & Justin Bieber,20,2,27
11/23/19,47,21,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,18,1,37
11/23/19,47,97,Come Thru,Summer Walker & Usher,97,42,6
11/23/19,47,67,BOP,DaBaby,65,19,7
11/23/19,47,92,Valentino,24kGoldn,,92,1
11/23/19,47,52,VIBEZ,DaBaby,60,21,7
11/23/19,47,70,We Were,Keith Urban,71,70,11
11/23/19,47,93,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,53,53,14
11/23/19,47,54,What If I Never Get Over You,Lady Antebellum,77,54,12
11/23/19,47,16,Hot,Young Thug Featuring Gunna,11,11,13
11/23/19,47,26,Lover,Taylor Swift,43,10,13
11/23/19,47,28,On Chill,Wale Featuring Jeremih,22,22,14
11/23/19,47,59,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",44,11,14
11/23/19,47,89,homecoming queen?,Kelsea Ballerini,,89,2
11/23/19,47,47,Juicy,Doja Cat & Tyga,67,47,3
11/23/19,47,63,Nice To Meet Ya,Niall Horan,78,63,5
11/23/19,47,85,Hot Shower,Chance The Rapper Featuring MadeinTYO & DaBaby,66,66,7
11/23/19,47,58,Every Little Thing,Russell Dickerson,50,50,11
11/23/19,47,68,Hate Me,Ellie Goulding & Juice WRLD,56,56,14
11/23/19,47,94,Lalala,Y2K & bbno$,,94,19
11/23/19,47,11,Even Though I'm Leaving,Luke Combs,33,11,29
11/23/19,47,84,La Cancion,J Balvin & Bad Bunny,,84,5
11/30/19,48,49,Reply,A Boogie Wit da Hoodie Featuring Lil Uzi Vert,,49,1
11/30/19,48,18,BOP,DaBaby,67,18,8
11/30/19,48,56,223's,YNW Melly & 9lokknine,44,34,11
11/30/19,48,57,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,49,8,11
11/30/19,48,94,Self Control,YoungBoy Never Broke Again,86,50,11
11/30/19,48,1,Circles,Post Malone,2,1,12
11/30/19,48,24,Only Human,Jonas Brothers,18,18,23
11/30/19,48,55,None Of Your Concern,Jhene Aiko Featuring Big Sean,,55,1
11/30/19,48,20,Ballin',Mustard Featuring Roddy Ricch,25,20,18
11/30/19,48,34,Baby,Lil Baby & DaBaby,34,21,18
11/30/19,48,85,Slow Dancing In The Dark,Joji,79,69,7
11/30/19,48,31,All I Want For Christmas Is You,Mariah Carey,39,31,31
11/30/19,48,50,The Bones,Maren Morris,48,48,9
11/30/19,48,75,Falling,Trevor Daniel,,75,1
11/30/19,48,23,Beautiful People,Ed Sheeran Featuring Khalid,15,13,21
11/30/19,48,95,Homesick,Kane Brown,,95,1
11/30/19,48,87,Beauty In The Benz,Tory Lanez Featuring Snoop Dogg,,87,1
11/30/19,48,97,Death,Trippie Redd Featuring DaBaby,,97,1
11/30/19,48,22,One Man Band,Old Dominion,20,20,13
11/30/19,48,66,The Take,Tory Lanez Featuring Chris Brown,,66,1
11/30/19,48,6,Senorita,Shawn Mendes & Camila Cabello,3,1,22
11/30/19,48,11,Panini,Lil Nas X,9,5,22
11/30/19,48,45,One Thing Right,Marshmello & Kane Brown,40,36,22
11/30/19,48,26,Ran$om,Lil Tecca,17,4,25
11/30/19,48,2,Someone You Loved,Lewis Capaldi,1,1,28
11/30/19,48,17,Bad Guy,Billie Eilish,13,1,34
11/30/19,48,40,Suge,DaBaby,37,7,34
11/30/19,48,38,Sucker,Jonas Brothers,32,1,38
11/30/19,48,32,Talk,Khalid,29,3,41
11/30/19,48,48,Dancing With A Stranger,Sam Smith & Normani,41,7,45
11/30/19,48,82,Stuck In A Dream,Lil Mosey x Gunna,62,62,4
11/30/19,48,76,All The Good Girls Go To Hell,Billie Eilish,80,76,5
11/30/19,48,36,Playing Games,Summer Walker,33,16,12
11/30/19,48,99,Hell Right,Blake Shelton Featuring Trace Adkins,,99,1
11/30/19,48,8,everything i wanted,Billie Eilish,74,8,2
11/30/19,48,44,Jerry Sprunger,Tory Lanez & T-Pain,83,44,2
11/30/19,48,54,Heart On Ice,Rod Wave,56,54,2
11/30/19,48,64,Baby Sitter,DaBaby Featuring Offset,64,59,15
11/30/19,48,61,Prayed For You,Matt Stell,57,36,16
11/30/19,48,100,RITMO (Bad Boys For Life),The Black Eyed Peas X J Balvin,,100,1
11/30/19,48,5,Lose You To Love Me,Selena Gomez,8,1,5
11/30/19,48,98,Yellow Hearts,Ant Saunders,81,81,2
11/30/19,48,53,Remember You Young,Thomas Rhett,53,53,10
11/30/19,48,58,Camelot,NLE Choppa,51,37,10
11/30/19,48,16,Woah,Lil Baby,19,16,2
11/30/19,48,12,Roxanne,Arizona Zervas,27,12,3
11/30/19,48,42,Don't Start Now,Dua Lipa,46,30,3
11/30/19,48,70,Ridin' Roads,Dustin Lynch,76,70,3
11/30/19,48,88,Easy,DaniLeigh Featuring Chris Brown,91,88,3
11/30/19,48,52,Follow God,Kanye West,38,7,4
11/30/19,48,63,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",60,60,7
11/30/19,48,43,Time,NF,43,41,18
11/30/19,48,74,Tip Of My Tongue,Kenny Chesney,75,73,19
11/30/19,48,13,Trampoline,SHAED,14,13,25
11/30/19,48,10,Truth Hurts,Lizzo,6,1,29
11/30/19,48,92,Tusa,Karol G & Nicki Minaj,78,78,2
11/30/19,48,89,Up All Night,Khalid,,89,1
11/30/19,48,29,On Chill,Wale Featuring Jeremih,28,22,15
11/30/19,48,79,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",59,11,15
11/30/19,48,35,How Do You Sleep?,Sam Smith,31,24,18
11/30/19,48,62,Kinfolks,Sam Hunt,65,62,6
